COUN_ID,COUN_NA,TOWN_ID,TOWN_NA,CODE3,1,2,3,4,5,6,7,8,9,10,11,12
10010,嘉義縣,1001003,布袋鎮,A100100302,475076.28,445172.40,514762.70,492607.76,566191.88,615699.57,648126.23,654849.09,608463.34,571116.51,414963.97,131011.80
10010,嘉義縣,1001003,布袋鎮,A100100303,834640.13,824368.95,872784.32,846052.18,941986.90,1051133.12,1063661.64,1071077.00,1022594.29,944374.58,723348.19,115882.35
10010,嘉義縣,1001003,布袋鎮,A100100304,792808.09,727849.96,848808.70,858272.95,981584.02,1128085.63,1187548.94,1235592.51,1123008.68,1056678.19,796160.31,114805.07
10010,嘉義縣,1001003,布袋鎮,A100100305,252015.06,233423.15,262979.16,273730.53,338743.05,380056.67,406371.25,407340.06,373328.66,306224.97,149314.54,17902.62
10010,嘉義縣,1001003,布袋鎮,A100100306,399205.91,369204.81,418449.88,430467.74,502905.26,624211.37,646300.47,637537.45,573738.95,438204.79,348992.57,15439.86
10010,嘉義縣,1001003,布袋鎮,A100100307,504107.59,454015.70,498856.60,515892.70,640028.76,673673.41,798579.63,813089.36,711576.31,644139.51,188165.29,716.29
10010,嘉義縣,1001003,布袋鎮,A100100308,490802.01,444856.97,516064.68,534872.17,642801.70,705449.65,745014.75,745865.53,674097.22,636418.25,318547.48,35552.27
10010,嘉義縣,1001003,布袋鎮,A100100309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001003,布袋鎮,A100100310,662855.17,589024.22,676941.03,719462.92,857180.02,947176.21,1063380.77,1071407.98,965296.73,867196.87,546070.79,121433.49
10010,嘉義縣,1001003,布袋鎮,A100100311,30630.33,29842.44,33987.79,47834.07,52748.53,47523.63,61073.61,65238.72,69222.73,59199.68,33604.68,13501.25
10010,嘉義縣,1001003,布袋鎮,A100100312,799529.91,716458.50,910369.53,1024849.05,1209586.62,1375753.41,1609607.53,1688059.08,1509207.51,1309274.38,968890.75,472130.84
10010,嘉義縣,1001003,布袋鎮,A100100313,229677.36,210527.84,236186.71,245759.90,292147.73,318458.83,354415.67,354111.75,307694.96,278098.74,185709.54,90673.56
10010,嘉義縣,1001004,大林鎮,A100100401,28535.53,23526.46,19867.47,17486.25,15059.90,18118.96,11031.88,13615.96,12589.15,17058.77,21797.35,2895.28
10010,嘉義縣,1001004,大林鎮,A100100402,678633.38,709298.58,749385.63,592108.95,659285.01,696900.06,704155.85,649866.41,652827.42,609627.26,450447.13,173342.96
10010,嘉義縣,1001004,大林鎮,A100100403,680719.77,591139.84,628154.50,619078.00,732504.43,728467.28,773447.00,754180.79,703891.61,711647.72,466245.85,127441.54
10010,嘉義縣,1001004,大林鎮,A100100404,791926.06,777525.53,841471.04,806128.54,922567.69,989302.23,996597.86,1039962.65,945311.28,906792.92,657558.37,149794.53
10010,嘉義縣,1001004,大林鎮,A100100405,787886.75,749843.62,853466.82,820974.87,964927.54,1099214.20,1151670.94,1129745.82,1037284.48,904779.37,564522.53,207023.86
10010,嘉義縣,1001004,大林鎮,A100100406,708156.92,599900.65,685978.91,633393.54,698037.57,776578.76,790011.49,723309.40,658762.52,676878.64,614407.18,74128.95
10010,嘉義縣,1001004,大林鎮,A100100407,480002.02,448723.15,487577.48,454467.50,555086.22,613304.41,631179.11,617843.43,563192.12,514336.41,246998.21,109465.89
10010,嘉義縣,1001004,大林鎮,A100100408,577492.20,524966.82,587419.25,577439.36,680436.95,766375.17,797429.86,773053.19,727484.80,636874.51,457478.01,159392.93
10010,嘉義縣,1001004,大林鎮,A100100409,392680.54,361901.91,401325.13,412829.34,456269.30,559896.87,583747.89,558652.75,525147.67,422004.28,326342.44,136710.61
10010,嘉義縣,1001004,大林鎮,A100100410,1206111.69,1093555.67,1151248.95,1020165.98,1254735.27,1420991.65,1474976.47,1438841.76,1420084.78,1297095.03,1020407.23,394268.84
10010,嘉義縣,1001004,大林鎮,A100100411,714657.96,645713.20,670504.50,524952.19,625782.24,643753.72,639033.33,621380.06,567118.74,685708.79,408049.18,124543.03
10010,嘉義縣,1001004,大林鎮,A100100412,716528.16,642494.35,686865.07,678613.02,718926.49,727813.23,746863.50,742072.91,717157.90,754459.61,725722.93,160146.83
10010,嘉義縣,1001005,民雄鄉,A100100501,781238.10,725261.94,752958.48,642652.87,750597.99,859708.69,880120.53,853932.42,775271.77,785843.87,589784.19,220957.65
10010,嘉義縣,1001005,民雄鄉,A100100502,664255.95,599562.94,646970.24,581402.06,653357.61,723851.16,788197.19,764460.84,728752.77,754016.75,583580.56,155142.13
10010,嘉義縣,1001005,民雄鄉,A100100503,1320882.65,1169832.65,1257352.88,1419166.97,1635241.08,1552263.19,1528803.58,1510874.78,1472704.55,1488015.80,1315935.12,487168.76
10010,嘉義縣,1001005,民雄鄉,A100100504,811526.15,743913.65,821694.05,821002.28,969127.78,1024247.69,1105312.38,1093337.63,1003031.60,952515.54,658747.39,195092.07
10010,嘉義縣,1001005,民雄鄉,A100100505,985984.20,867642.00,988943.93,992285.01,1155101.19,1203372.97,1315425.83,1274977.99,1143498.21,1122199.34,776989.56,173555.06
10010,嘉義縣,1001005,民雄鄉,A100100506,726621.65,651234.68,754677.92,770012.42,954348.33,1011903.95,1061909.26,1035067.39,940244.54,906171.69,515983.18,189794.27
10010,嘉義縣,1001005,民雄鄉,A100100507,815071.59,732228.80,813328.65,789140.24,959736.30,1029825.59,1020349.11,987012.61,936915.96,954033.37,543710.94,179055.37
10010,嘉義縣,1001005,民雄鄉,A100100508,669010.69,677500.20,719159.11,670001.77,738299.57,784747.80,843106.39,790520.90,747300.18,689053.49,594386.17,184731.33
10010,嘉義縣,1001005,民雄鄉,A100100509,740382.70,667185.63,752937.73,741235.15,945881.00,971373.21,990370.40,994946.04,957900.08,937504.82,558305.93,248673.53
10010,嘉義縣,1001005,民雄鄉,A100100510,628633.06,574500.82,623727.53,612902.71,697765.84,744174.53,801356.67,790276.30,708874.29,690213.44,466479.51,170283.48
10010,嘉義縣,1001005,民雄鄉,A100100511,463108.06,416737.71,448701.94,449536.41,512057.66,541966.40,604791.54,574299.23,527085.17,522497.45,312916.57,168808.71
10010,嘉義縣,1001005,民雄鄉,A100100512,892899.10,783570.02,869509.43,946189.90,1069671.62,1144074.55,1210614.18,1140874.11,1054045.50,987604.04,845604.10,369450.51
10010,嘉義縣,1001005,民雄鄉,A100100513,509787.79,515509.13,503666.73,461122.32,545401.42,546520.35,579080.41,554366.87,512730.67,501363.10,364798.78,192882.21
10010,嘉義縣,1001005,民雄鄉,A100100514,980934.24,903828.26,990668.19,940845.73,1062859.94,1089055.76,1103679.15,1094202.68,1019088.67,1000803.20,708807.21,294198.47
10010,嘉義縣,1001005,民雄鄉,A100100515,345172.83,309840.99,332876.47,339668.75,420921.65,419825.98,478293.63,469128.47,390023.64,373314.17,66569.86,64129.26
10010,嘉義縣,1001005,民雄鄉,A100100516,431620.17,384494.92,428510.22,438017.62,516971.52,558276.42,599694.16,584870.73,504397.16,488606.50,213097.83,73970.25
10010,嘉義縣,1001005,民雄鄉,A100100517,692742.38,602461.13,693316.56,656930.35,778009.51,824434.21,887821.03,875661.37,791013.80,780389.91,414367.51,128365.06
10010,嘉義縣,1001005,民雄鄉,A100100518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001005,民雄鄉,A100100519,628130.30,572046.49,640753.60,669180.99,789719.35,871444.33,938548.50,903475.29,800911.12,729922.18,391106.17,89140.77
10010,嘉義縣,1001005,民雄鄉,A100100520,1354727.35,1151963.66,1398167.18,1421544.51,1608168.62,1757770.35,1888155.68,1812051.10,1644799.31,1635470.86,1061548.87,73910.97
10010,嘉義縣,1001005,民雄鄉,A100100521,927681.84,800131.94,947046.11,1010340.59,1099606.30,1309695.18,1314342.44,1258000.33,1181206.62,1064115.09,889002.91,85138.64
10010,嘉義縣,1001005,民雄鄉,A100100522,350959.83,319822.99,342235.87,350052.59,392549.89,463375.61,483300.93,444458.42,422680.17,367181.89,340372.00,112946.33
10010,嘉義縣,1001005,民雄鄉,A100100523,303861.87,279855.17,316738.48,329112.59,360781.03,449647.13,461653.40,466052.77,435357.26,343191.12,306805.89,99411.90
10010,嘉義縣,1001005,民雄鄉,A100100524,819973.11,716524.54,815531.09,879094.94,1063766.04,1074883.72,1151604.57,1122335.56,1003339.17,1015189.25,455655.18,108999.07
10010,嘉義縣,1001005,民雄鄉,A100100525,723904.77,660164.38,733330.62,747349.90,792998.73,956452.87,974959.16,931283.26,875013.81,781490.67,663388.81,122163.14
10010,嘉義縣,1001006,溪口鄉,A100100601,342614.24,356504.66,349156.94,294072.08,348534.70,395225.27,413756.00,427713.83,403160.84,403029.57,300011.41,151668.72
10010,嘉義縣,1001006,溪口鄉,A100100602,2724.06,4176.77,3249.80,1529.79,1433.05,1095.00,1528.52,2256.44,2577.61,3432.30,2012.41,293.90
10010,嘉義縣,1001006,溪口鄉,A100100603,385207.09,361503.87,400494.27,372923.69,382313.93,401355.28,437915.06,432118.04,415084.70,399129.32,325861.51,205108.60
10010,嘉義縣,1001006,溪口鄉,A100100604,548374.40,508968.54,561422.02,540431.04,646943.41,708250.17,721339.66,702696.97,649558.48,626406.95,472772.41,328147.52
10010,嘉義縣,1001006,溪口鄉,A100100605,695838.28,658191.75,689562.49,623383.54,690342.41,740702.48,765948.23,733061.13,680032.52,676116.93,637427.54,441010.26
10010,嘉義縣,1001006,溪口鄉,A100100606,538262.38,498425.82,560583.33,561183.86,600206.02,640181.53,729974.55,695787.26,635855.59,614060.25,515398.06,276773.40
10010,嘉義縣,1001006,溪口鄉,A100100607,1057001.24,1021477.58,1076524.45,930507.01,1025289.77,1047920.52,1156357.43,1194345.95,1076700.94,1073366.48,786095.05,407767.77
10010,嘉義縣,1001007,新港鄉,A100100701,374327.75,333407.89,360800.94,352871.08,380169.02,401884.01,447554.30,430127.85,394900.81,378411.56,325408.95,168002.57
10010,嘉義縣,1001007,新港鄉,A100100702,750214.03,731433.20,835588.57,792355.49,830582.86,861311.82,925703.35,876068.89,844744.59,836444.65,764842.18,377351.71
10010,嘉義縣,1001007,新港鄉,A100100703,271891.75,247372.95,275891.75,277688.59,325265.98,357803.36,380270.58,374130.91,337438.54,321395.53,224747.54,77142.03
10010,嘉義縣,1001007,新港鄉,A100100704,598880.67,548104.75,606630.96,590012.60,756083.41,829177.77,844781.96,827453.23,723354.02,680067.34,396791.01,167978.74
10010,嘉義縣,1001007,新港鄉,A100100705,443842.27,406280.41,457150.00,441603.46,565876.04,613037.42,633215.21,628037.44,541436.87,521716.14,271523.51,109226.92
10010,嘉義縣,1001007,新港鄉,A100100706,566983.74,474593.19,527112.88,546747.49,679514.29,822229.18,849528.84,801514.63,720577.06,671964.03,540099.54,209368.16
10010,嘉義縣,1001007,新港鄉,A100100707,981538.21,903883.00,1036872.50,1041398.49,1216527.22,1325082.91,1421627.47,1362631.34,1216821.49,1165465.80,868878.18,392196.12
10010,嘉義縣,1001007,新港鄉,A100100708,434938.44,407593.47,460313.35,467452.01,536357.95,565138.12,600088.52,549388.62,498179.35,483899.40,410169.82,223840.92
10010,嘉義縣,1001007,新港鄉,A100100709,341041.68,318226.12,354390.67,346588.23,423332.60,463523.09,477607.61,467310.81,410376.27,382835.09,281773.46,198683.02
10010,嘉義縣,1001007,新港鄉,A100100710,829301.53,810031.18,827377.41,769390.62,923507.65,961058.24,1017381.28,999986.42,878729.65,860913.75,577695.76,218547.56
10010,嘉義縣,1001007,新港鄉,A100100711,534110.37,528964.27,579391.78,541719.70,616776.31,686706.02,725959.36,699802.48,619157.15,575111.27,426864.33,232681.78
10010,嘉義縣,1001008,六腳鄉,A100100801,515109.24,469691.43,530605.10,548278.01,623479.90,660603.69,735598.99,703887.09,633257.61,596098.63,517247.23,294316.04
10010,嘉義縣,1001008,六腳鄉,A100100802,638209.06,582673.46,654360.02,674327.11,749875.47,782184.24,843788.10,806242.88,736395.07,701741.82,602980.45,342028.24
10010,嘉義縣,1001008,六腳鄉,A100100803,6059.06,5546.52,5858.52,5276.31,5372.20,5418.27,5662.68,5454.38,5120.64,5407.03,5361.72,2990.30
10010,嘉義縣,1001008,六腳鄉,A100100804,398424.96,378018.18,426367.10,396781.17,466256.72,544509.89,555731.03,542208.89,480105.84,445047.28,283466.42,97144.95
10010,嘉義縣,1001008,六腳鄉,A100100805,415815.90,403292.40,447213.46,413252.85,482696.98,536781.21,570246.50,525851.58,464857.47,459034.03,376350.36,205630.41
10010,嘉義縣,1001008,六腳鄉,A100100806,374436.61,359944.37,409624.79,391022.54,454676.43,497089.93,530497.41,525306.05,471145.83,418824.28,245387.39,25006.51
10010,嘉義縣,1001008,六腳鄉,A100100807,404783.99,371653.78,411835.31,403232.18,482037.93,535472.36,557623.07,551252.03,493201.92,461596.59,326940.06,182816.05
10010,嘉義縣,1001008,六腳鄉,A100100808,501498.99,449104.51,493758.86,492738.26,545775.77,593615.43,676943.33,613705.20,524142.08,499697.81,429305.42,242812.42
10010,嘉義縣,1001008,六腳鄉,A100100809,451833.86,433953.73,500183.44,495031.79,579499.49,617016.04,652100.26,622907.56,553540.76,487173.50,250989.36,7801.98
10010,嘉義縣,1001008,六腳鄉,A100100810,518449.14,468240.05,518289.12,502512.77,590321.87,645995.01,691311.39,668715.32,588158.00,542288.79,359787.20,172085.36
10010,嘉義縣,1001008,六腳鄉,A100100811,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001009,東石鄉,A100100901,4298.16,5587.25,6507.25,6483.73,6729.71,6506.88,6800.74,5262.09,3981.85,3337.35,2286.83,838.35
10010,嘉義縣,1001009,東石鄉,A100100902,396843.59,373025.00,417447.01,409219.39,455113.44,471177.64,470671.99,538115.78,460838.57,400496.80,328427.30,123252.83
10010,嘉義縣,1001009,東石鄉,A100100903,267914.35,248881.28,297080.04,282380.49,276265.36,332622.35,360867.59,344762.55,326887.73,302738.66,257571.24,73253.91
10010,嘉義縣,1001009,東石鄉,A100100904,237766.93,219687.46,252654.77,254677.97,306506.70,331308.17,365141.45,363941.19,304285.11,281389.44,165643.74,59168.85
10010,嘉義縣,1001009,東石鄉,A100100905,291469.29,258495.75,294314.70,292799.82,358759.57,393084.90,420240.54,432048.75,371184.58,346636.14,229198.35,103026.60
10010,嘉義縣,1001009,東石鄉,A100100906,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001009,東石鄉,A100100907,473192.10,424550.76,504286.42,493488.96,551723.73,622404.68,652306.37,666942.09,605196.66,544327.74,386938.45,57121.89
10010,嘉義縣,1001009,東石鄉,A100100908,379730.06,347503.77,394418.47,420604.16,476422.15,526530.00,576061.67,561196.81,510702.29,458213.78,380376.38,169505.63
10010,嘉義縣,1001009,東石鄉,A100100909,379801.00,340587.18,381555.44,371959.79,463351.44,514287.56,539034.51,556675.83,478909.89,449111.55,294776.76,131498.75
10010,嘉義縣,1001009,東石鄉,A100100910,6628.58,11222.52,12175.50,7831.83,6960.00,7044.33,6285.99,7484.68,6921.99,5950.60,4912.24,1860.30
10010,嘉義縣,1001009,東石鄉,A100100911,375259.87,320262.56,372115.50,371402.64,410981.14,443252.71,488086.73,492784.84,437557.39,392142.97,315233.80,91484.24
10010,嘉義縣,1001009,東石鄉,A100100912,75206.92,69624.26,73899.24,72489.63,75290.45,69724.95,74158.78,78790.38,70400.60,66876.75,56268.28,20715.33
10010,嘉義縣,1001009,東石鄉,A100100913,366633.54,331709.41,362424.27,344280.86,459896.70,513472.96,543177.84,561134.01,478723.02,458275.22,255326.23,108758.80
10010,嘉義縣,1001009,東石鄉,A100100914,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001009,東石鄉,A100100915,514075.56,480353.10,542374.95,505252.38,584957.42,599062.20,674719.77,670021.93,597886.26,541788.78,416474.31,131151.74
10010,嘉義縣,1001009,東石鄉,A100100916,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001009,東石鄉,A100100917,515099.60,427502.26,494729.41,538526.07,593568.54,597935.91,638176.74,686725.56,619536.94,526874.39,442677.23,88930.39
10010,嘉義縣,1001009,東石鄉,A100100918,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001010,義竹鄉,A100101001,491048.92,461111.58,537115.95,548045.84,597914.34,639376.04,674799.92,650595.74,604795.13,576379.85,465113.62,135618.88
10010,嘉義縣,1001010,義竹鄉,A100101002,1100060.55,1004093.28,1235813.89,1298819.13,1507763.24,1619310.54,1823838.10,1789818.41,1667293.79,1573351.10,1190639.07,284358.82
10010,嘉義縣,1001010,義竹鄉,A100101003,379651.57,369670.02,458653.95,453048.96,488105.48,523451.76,557030.94,539872.51,493776.86,452437.66,339960.99,122684.65
10010,嘉義縣,1001010,義竹鄉,A100101004,394765.56,364488.99,431235.96,463490.94,505786.47,564650.76,602599.27,583640.43,558816.26,489303.50,422763.04,164222.31
10010,嘉義縣,1001010,義竹鄉,A100101005,407280.73,378248.08,415702.74,416284.63,534135.61,554196.58,583391.25,585842.27,534672.12,525697.44,309110.80,175435.38
10010,嘉義縣,1001010,義竹鄉,A100101006,49165.68,42843.83,50934.13,62277.41,64389.21,82584.57,89423.09,100163.52,90514.76,86301.95,77726.97,9948.32
10010,嘉義縣,1001010,義竹鄉,A100101007,913371.85,821411.58,1004774.09,1100475.38,1314207.14,1448897.69,1566750.06,1612947.15,1483171.32,1390053.29,1095183.29,488036.40
10010,嘉義縣,1001010,義竹鄉,A100101008,210257.34,191013.29,214522.77,219589.90,254879.99,283575.30,307373.27,306680.31,269425.55,240326.24,185631.63,105770.12
10010,嘉義縣,1001011,鹿草鄉,A100101101,803299.99,717070.40,818125.02,830832.61,900307.18,974923.76,1072228.84,1001177.34,917047.29,912732.59,808311.64,428690.90
10010,嘉義縣,1001011,鹿草鄉,A100101102,422858.60,383343.45,433893.78,453715.64,545035.24,604208.84,645014.00,638143.02,555577.25,505600.44,390433.30,242130.20
10010,嘉義縣,1001011,鹿草鄉,A100101103,598685.74,481334.61,507916.15,493322.95,597551.81,685655.43,652834.85,599781.06,560966.58,544162.31,444230.60,199214.41
10010,嘉義縣,1001011,鹿草鄉,A100101104,318450.61,288246.21,317625.67,320305.90,361556.42,397311.82,436435.02,417809.33,373775.39,348195.76,281360.28,168047.90
10010,嘉義縣,1001011,鹿草鄉,A100101105,386867.95,345114.50,414080.20,423425.49,481761.49,560825.56,578911.80,540239.69,477401.60,442652.21,367940.95,215316.32
10010,嘉義縣,1001011,鹿草鄉,A100101106,4328.33,5737.10,6375.69,3739.92,3636.43,2995.42,3002.02,9142.00,11386.07,2358.03,1747.09,630.11
10010,嘉義縣,1001011,鹿草鄉,A100101107,314484.62,287026.18,324733.07,331940.13,391643.24,416131.35,432490.15,421939.12,382409.70,365511.32,302769.25,173017.93
10010,嘉義縣,1001012,水上鄉,A100101201,592293.35,517941.98,564601.16,559917.81,673110.00,766564.49,795027.62,795173.96,713841.84,637377.69,380262.66,103852.21
10010,嘉義縣,1001012,水上鄉,A100101202,900473.33,802262.79,899830.15,918118.45,1057818.81,1138423.91,1186429.26,1173818.12,1054962.29,1020051.77,800225.02,387065.82
10010,嘉義縣,1001012,水上鄉,A100101203,442832.02,391457.97,446836.85,443323.14,515839.02,585650.51,604969.21,588016.30,515723.78,488752.94,362867.69,121162.16
10010,嘉義縣,1001012,水上鄉,A100101204,679695.00,595213.66,682598.38,681563.46,805055.69,870711.16,857767.47,876598.14,772622.49,744721.34,517176.80,111350.83
10010,嘉義縣,1001012,水上鄉,A100101205,483061.99,432795.66,476603.91,503674.06,568666.11,613038.69,704390.82,653260.81,586467.80,546565.56,458989.70,244896.97
10010,嘉義縣,1001012,水上鄉,A100101206,346150.54,307344.34,328563.20,348846.63,402813.66,426120.30,485872.85,459292.18,407850.06,390610.03,330191.42,184702.69
10010,嘉義縣,1001012,水上鄉,A100101207,1122578.40,958204.56,1168339.33,1131082.35,1248821.92,1351169.49,1391965.67,1370942.22,1276752.95,1216101.16,1145554.82,399257.32
10010,嘉義縣,1001012,水上鄉,A100101208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001012,水上鄉,A100101209,689824.37,619248.58,691205.83,665203.94,871559.40,900558.96,975458.53,981607.16,865784.43,839508.94,420333.45,216009.40
10010,嘉義縣,1001012,水上鄉,A100101210,638850.41,582255.51,628255.39,614322.57,726452.93,783801.51,820634.04,803178.95,712477.56,671801.36,457986.02,227487.25
10010,嘉義縣,1001012,水上鄉,A100101211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001012,水上鄉,A100101212,403161.78,372738.14,412866.55,406764.47,452712.52,543872.72,561096.28,530178.94,495396.57,425560.33,352874.50,164439.88
10010,嘉義縣,1001012,水上鄉,A100101213,657126.63,630494.33,677221.03,642282.19,723071.41,759547.91,811486.48,778743.11,707587.99,681807.77,496415.81,126855.15
10010,嘉義縣,1001012,水上鄉,A100101214,496499.88,442398.76,509344.81,494838.87,643560.64,659934.42,701941.10,697545.60,606256.56,601414.47,307989.03,155930.74
10010,嘉義縣,1001012,水上鄉,A100101215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001012,水上鄉,A100101216,795473.89,722310.06,811710.58,792871.42,927410.65,966037.75,1025530.66,991592.11,876120.38,869003.96,561111.27,185858.41
10010,嘉義縣,1001012,水上鄉,A100101217,735926.49,657507.92,757331.21,730772.66,907316.04,930039.03,974926.67,943213.31,869571.95,857253.48,569450.50,317004.63
10010,嘉義縣,1001012,水上鄉,A100101218,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10010,嘉義縣,1001012,水上鄉,A100101219,619954.29,532263.18,636742.52,625619.44,690687.96,715165.74,768685.49,712971.41,638059.83,601604.58,483125.44,161077.20
10010,嘉義縣,1001012,水上鄉,A100101220,346710.22,305549.55,336406.96,327311.69,404426.22,410249.69,441210.90,439553.75,382471.45,394080.50,172561.04,63663.40
10010,嘉義縣,1001012,水上鄉,A100101221,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
